muni_id,uf_sigla,muni_nm,idhm,lat,lon
4110078,PR,IMBAÚ,0.622,-24.445,-50.761
4110102,PR,IMBITUVA,0.66,-25.23,-50.604
4110300,PR,INAJÁ,0.705,-22.749,-52.198
4110409,PR,INDIANÓPOLIS,0.724,-23.476,-52.696
4110201,PR,INÁCIO MARTINS,0.6,-25.571,-51.079
4110508,PR,IPIRANGA,0.652,-25.024,-50.584
4110607,PR,IPORÃ,0.706,-24.003,-53.704
4110656,PR,IRACEMA DO OESTE,0.707,-24.428,-53.355
4110706,PR,IRATI,0.726,-25.467,-50.651
4110805,PR,IRETAMA,0.665,-24.424,-52.106
4110904,PR,ITAGUAJÉ,0.707,-22.618,-51.966
4110953,PR,ITAIPULÂNDIA,0.738,-25.137,-54.302
4111001,PR,ITAMBARACÁ,0.694,-23.018,-50.406
4111100,PR,ITAMBÉ,0.746,-23.661,-51.99
4111209,PR,ITAPEJARA D'OESTE,0.731,-25.965,-52.816
4111258,PR,ITAPERUÇU,0.637,-25.22,-49.348
4111308,PR,ITAÚNA DO SUL,0.656,-22.731,-52.887
4111506,PR,IVAIPORÃ,0.73,-24.248,-51.685
4111605,PR,IVATUBA,0.766,-23.619,-52.221
4111555,PR,IVATÉ,0.706,-23.409,-53.369
4111407,PR,IVAÍ,0.651,-25.011,-50.859
4111704,PR,JABOTI,0.718,-23.743,-50.076
4111803,PR,JACAREZINHO,0.743,-23.161,-49.969
4111902,PR,JAGUAPITÃ,0.715,-23.113,-51.532
4112009,PR,JAGUARIAÍVA,0.743,-24.251,-49.706
4112108,PR,JANDAIA DO SUL,0.747,-23.603,-51.643
4112207,PR,JANIÓPOLIS,0.696,-24.142,-52.782
4112306,PR,JAPIRA,0.696,-23.813,-50.139
4112405,PR,JAPURÁ,0.712,-23.47,-52.553
4112504,PR,JARDIM ALEGRE,0.689,-24.179,-51.692
4112603,PR,JARDIM OLINDA,0.682,-22.549,-52.061
4112702,PR,JATAIZINHO,0.687,-23.254,-50.98
4112751,PR,JESUÍTAS,0.705,-24.385,-53.388
4112801,PR,JOAQUIM TÁVORA,0.7,-23.499,-49.905
4112900,PR,JUNDIAÍ DO SUL,0.688,-23.437,-50.248
4112959,PR,JURANDA,0.708,-24.42,-52.843
4113007,PR,JUSSARA,0.718,-23.621,-52.469
4113106,PR,KALORÉ,0.721,-23.817,-51.668
4113205,PR,LAPA,0.706,-25.77,-49.716
4113254,PR,LARANJAL,0.585,-24.887,-52.469
4113304,PR,LARANJEIRAS DO SUL,0.706,-25.408,-52.416
4113403,PR,LEÓPOLIS,0.707,-23.08,-50.751
4113429,PR,LIDIANÓPOLIS,0.68,-24.109,-51.653
4113452,PR,LINDOESTE,0.666,-25.26,-53.576
4113502,PR,LOANDA,0.725,-22.923,-53.137
4113601,PR,LOBATO,0.744,-23.008,-51.951
4113700,PR,LONDRINA,0.778,-23.31,-51.163
4113734,PR,LUIZIANA,0.668,-24.286,-52.276
4113759,PR,LUNARDELLI,0.69,-24.079,-51.738
4113809,PR,LUPIONÓPOLIS,0.71,-22.755,-51.657
4113908,PR,MALLET,0.708,-25.878,-50.821
4114005,PR,MAMBORÊ,0.719,-24.319,-52.53
4114203,PR,MANDAGUARI,0.751,-23.548,-51.671
4114104,PR,MANDAGUAÇU,0.718,-23.347,-52.095
4114302,PR,MANDIRITUBA,0.655,-25.779,-49.326
4114351,PR,MANFRINÓPOLIS,0.645,-26.144,-53.311
4114401,PR,MANGUEIRINHA,0.688,-25.941,-52.176
4114500,PR,MANOEL RIBAS,0.716,-24.516,-51.668
4114609,PR,MARECHAL CÂNDIDO RONDON,0.774,-24.556,-54.057
4114708,PR,MARIA HELENA,0.703,-23.616,-53.205
4114807,PR,MARIALVA,0.735,-23.485,-51.792
4115002,PR,MARILENA,0.681,-22.736,-53.04
4115101,PR,MARILUZ,0.639,-24.002,-53.146
4114906,PR,MARILÂNDIA DO SUL,0.691,-23.745,-51.308
4115200,PR,MARINGÁ,0.808,-23.425,-51.939
4115358,PR,MARIPÁ,0.758,-24.418,-53.83
4115309,PR,MARIÓPOLIS,0.698,-26.355,-52.559
4115408,PR,MARMELEIRO,0.722,-26.149,-53.026
4115457,PR,MARQUINHO,0.614,-25.113,-52.254
4115507,PR,MARUMBI,0.721,-23.706,-51.639
4115606,PR,MATELÂNDIA,0.725,-25.241,-53.996
4115705,PR,MATINHOS,0.743,-25.818,-48.543
4115739,PR,MATO RICO,0.632,-24.705,-52.146
4115754,PR,MAUÁ DA SERRA,0.652,-23.901,-51.229
4115804,PR,MEDIANEIRA,0.763,-25.295,-54.094
4115853,PR,MERCEDES,0.74,-24.454,-54.162
4115903,PR,MIRADOR,0.68,-23.258,-52.776
4116000,PR,MIRASELVA,0.748,-22.966,-51.455
4116059,PR,MISSAL,0.711,-25.092,-54.248
4116109,PR,MOREIRA SALES,0.675,-24.062,-53.007
4116208,PR,MORRETES,0.686,-25.477,-48.834
4116307,PR,MUNHOZ DE MELO,0.726,-23.148,-51.774
4116406,PR,NOSSA SENHORA DAS GRAÇAS,0.709,-22.914,-51.794
4116505,PR,NOVA ALIANÇA DO IVAÍ,0.717,-23.177,-52.602
4116604,PR,NOVA AMÉRICA DA COLINA,0.698,-23.331,-50.718
4116703,PR,NOVA AURORA,0.733,-24.529,-53.256
4116802,PR,NOVA CANTU,0.658,-24.673,-52.569
4116901,PR,NOVA ESPERANÇA,0.722,-23.184,-52.205
4116950,PR,NOVA ESPERANÇA DO SUDOESTE,0.714,-25.907,-53.263
4117008,PR,NOVA FÁTIMA,0.688,-23.432,-50.564
4117057,PR,NOVA LARANJEIRAS,0.642,-25.307,-52.541
4117107,PR,NOVA LONDRINA,0.758,-22.766,-52.985
4117206,PR,NOVA OLÍMPIA,0.71,-23.472,-53.089
4117255,PR,NOVA PRATA DO IGUAÇU,0.716,-25.633,-53.347
4117214,PR,NOVA SANTA BÁRBARA,0.68,-23.597,-50.724
4117222,PR,NOVA SANTA ROSA,0.731,-24.466,-53.953
4117271,PR,NOVA TEBAS,0.651,-24.438,-51.945
4117297,PR,NOVO ITACOLOMI,0.71,-23.764,-51.507
4117305,PR,ORTIGUEIRA,0.609,-24.208,-50.949
4117404,PR,OURIZONA,0.72,-23.405,-52.199
4117453,PR,OURO VERDE DO OESTE,0.709,-24.805,-53.903
4117503,PR,PAIÇANDU,0.716,-23.458,-52.049
4117602,PR,PALMAS,0.66,-26.484,-51.991
4117701,PR,PALMEIRA,0.718,-25.429,-50.006
4117800,PR,PALMITAL,0.639,-24.893,-52.203
4117909,PR,PALOTINA,0.768,-24.284,-53.84
4118105,PR,PARANACITY,0.717,-22.93,-52.151
4118204,PR,PARANAGUÁ,0.75,-25.52,-48.509
4118303,PR,PARANAPOEMA,0.709,-22.634,-52.098
4118402,PR,PARANAVAÍ,0.763,-23.073,-52.465
4118006,PR,PARAÍSO DO NORTE,0.746,-23.281,-52.602
4118451,PR,PATO BRAGADO,0.747,-24.626,-54.225
4118501,PR,PATO BRANCO,0.782,-26.229,-52.671
4118600,PR,PAULA FREITAS,0.717,-26.208,-50.938
4118709,PR,PAULO FRONTIN,0.708,-26.04,-50.836
4118808,PR,PEABIRU,0.723,-23.913,-52.343
4118857,PR,PEROBAL,0.713,-23.896,-53.41
4119152,PR,PINHAIS,0.751,-25.445,-49.193
4119251,PR,PINHAL DE SÃO BENTO,0.695,-26.03,-53.483
4119202,PR,PINHALÃO,0.697,-23.793,-50.056
4119301,PR,PINHÃO,0.654,-25.696,-51.66
4119509,PR,PIRAQUARA,0.7,-25.442,-49.063
4119400,PR,PIRAÍ DO SUL,0.708,-24.526,-49.949
4119608,PR,PITANGA,0.702,-24.757,-51.761
4119657,PR,PITANGUEIRAS,0.71,-23.231,-51.586
4119103,PR,PIÊN,0.694,-26.098,-49.429
4119707,PR,PLANALTINA DO PARANÁ,0.705,-23.007,-52.914
4119806,PR,PLANALTO,0.706,-25.716,-53.766
4119905,PR,PONTA GROSSA,0.763,-25.095,-50.162
4119954,PR,PONTAL DO PARANÁ,0.738,-25.674,-48.511
4120002,PR,PORECATU,0.738,-22.756,-51.379
4120101,PR,PORTO AMAZONAS,0.7,-25.545,-49.89
4120150,PR,PORTO BARREIRO,0.688,-25.547,-52.408
4120200,PR,PORTO RICO,0.735,-22.772,-53.267
4120309,PR,PORTO VITÓRIA,0.685,-26.161,-51.232
4120333,PR,PRADO FERREIRA,0.71,-23.039,-51.442
4120358,PR,PRANCHITA,0.752,-26.02,-53.74
4120408,PR,PRESIDENTE CASTELO BRANCO,0.713,-23.278,-52.152
4120507,PR,PRIMEIRO DE MAIO,0.701,-22.851,-51.028
4120606,PR,PRUDENTÓPOLIS,0.676,-25.213,-50.978
4118907,PR,PÉROLA,0.7,-23.805,-53.684
4119004,PR,PÉROLA D'OESTE,0.726,-25.824,-53.74
4120655,PR,QUARTO CENTENÁRIO,0.71,-24.279,-53.076
4120705,PR,QUATIGUÁ,0.714,-23.567,-49.914
4120804,PR,QUATRO BARRAS,0.742,-25.366,-49.077
4120853,PR,QUATRO PONTES,0.791,-24.575,-53.977
4120903,PR,QUEDAS DO IGUAÇU,0.681,-25.45,-52.908
4121000,PR,QUERÊNCIA DO NORTE,0.688,-23.084,-53.484
4121109,PR,QUINTA DO SOL,0.715,-23.852,-52.13
4121208,PR,QUITANDINHA,0.68,-25.872,-49.498
4121257,PR,RAMILÂNDIA,0.63,-25.12,-54.025
4121307,PR,RANCHO ALEGRE,0.707,-23.07,-50.913
4121356,PR,RANCHO ALEGRE D'OESTE,0.704,-24.307,-52.954
4121406,PR,REALEZA,0.722,-25.767,-53.527
4121505,PR,REBOUÇAS,0.672,-25.621,-50.693
4121604,PR,RENASCENÇA,0.733,-26.158,-52.969
4121703,PR,RESERVA,0.618,-24.65,-50.851
4121752,PR,RESERVA DO IGUAÇU,0.648,-25.839,-52.028
4121802,PR,RIBEIRÃO CLARO,0.716,-23.194,-49.758
4121901,PR,RIBEIRÃO DO PINHAL,0.701,-23.408,-50.357
4122008,PR,RIO AZUL,0.687,-25.733,-50.796
4122107,PR,RIO BOM,0.729,-23.762,-51.411
4122156,PR,RIO BONITO DO IGUAÇU,0.629,-25.491,-52.526
4122172,PR,RIO BRANCO DO IVAÍ,0.64,-24.324,-51.313
4122206,PR,RIO BRANCO DO SUL,0.679,-25.19,-49.314
4122305,PR,RIO NEGRO,0.76,-26.106,-49.798
4122404,PR,ROLÂNDIA,0.739,-23.31,-51.369
4122503,PR,RONCADOR,0.681,-24.603,-52.275
4122602,PR,RONDON,0.713,-23.411,-52.761
4122651,PR,ROSÁRIO DO IVAÍ,0.662,-24.278,-51.275
4122701,PR,SABÁUDIA,0.74,-23.318,-51.553
4122800,PR,SALGADO FILHO,0.7,-26.17,-53.361
4122909,PR,SALTO DO ITARARÉ,0.704,-23.601,-49.626
4123006,PR,SALTO DO LONTRA,0.718,-25.784,-53.309
4123105,PR,SANTA AMÉLIA,0.653,-23.266,-50.424
4123204,PR,SANTA CECÍLIA DO PAVÃO,0.723,-23.517,-50.784
4123303,PR,SANTA CRUZ DE MONTE CASTELO,0.71,-22.953,-53.297
4123402,PR,SANTA FÉ,0.705,-23.038,-51.805
4123501,PR,SANTA HELENA,0.744,-24.86,-54.333
4123600,PR,SANTA INÊS,0.717,-22.638,-51.903
4123709,PR,SANTA ISABEL DO IVAÍ,0.72,-23.003,-53.197
4123808,PR,SANTA IZABEL DO OESTE,0.696,-25.821,-53.484
4123824,PR,SANTA LÚCIA,0.687,-25.407,-53.566
4123857,PR,SANTA MARIA DO OESTE,0.609,-24.939,-51.863
4123907,PR,SANTA MARIANA,0.7,-23.151,-50.519
4123956,PR,SANTA MÔNICA,0.704,-23.108,-53.109
4124020,PR,SANTA TEREZA DO OESTE,0.705,-25.052,-53.633
4124053,PR,SANTA TEREZINHA DE ITAIPU,0.738,-25.447,-54.401
4124004,PR,SANTANA DO ITARARÉ,0.687,-23.755,-49.629
4124103,PR,SANTO ANTÔNIO DA PLATINA,0.718,-23.295,-50.077
4124202,PR,SANTO ANTÔNIO DO CAIUÁ,0.696,-22.735,-52.342
4124301,PR,SANTO ANTÔNIO DO PARAÍSO,0.716,-23.494,-50.646
4124400,PR,SANTO ANTÔNIO DO SUDOESTE,0.671,-26.07,-53.723
4124509,PR,SANTO INÁCIO,0.739,-22.698,-51.794
4126207,PR,SAPOPEMA,0.655,-23.911,-50.58
4126256,PR,SARANDI,0.695,-23.444,-51.874
4126272,PR,SAUDADE DO IGUAÇU,0.699,-25.694,-52.619
4126306,PR,SENGÉS,0.663,-24.113,-49.464
4126355,PR,SERRANÓPOLIS DO IGUAÇU,0.762,-25.38,-54.052
4126405,PR,SERTANEJA,0.725,-23.037,-50.838
4126504,PR,SERTANÓPOLIS,0.723,-23.059,-51.036
4126603,PR,SIQUEIRA CAMPOS,0.704,-23.689,-49.834
4126652,PR,SULINA,0.693,-25.702,-52.722
4124608,PR,SÃO CARLOS DO IVAÍ,0.682,-23.315,-52.476
4124707,PR,SÃO JERÔNIMO DA SERRA,0.637,-23.728,-50.741
4125209,PR,SÃO JORGE D'OESTE,0.722,-25.706,-52.918
4125308,PR,SÃO JORGE DO IVAÍ,0.743,-23.433,-52.293
4125357,PR,SÃO JORGE DO PATROCÍNIO,0.676,-23.741,-53.927
4125407,PR,SÃO JOSÉ DA BOA VISTA,0.671,-23.916,-49.652
4125456,PR,SÃO JOSÉ DAS PALMEIRAS,0.713,-24.838,-54.064
4125506,PR,SÃO JOSÉ DOS PINHAIS,0.758,-25.535,-49.206
4124806,PR,SÃO JOÃO,0.727,-25.828,-52.725
4124905,PR,SÃO JOÃO DO CAIUÁ,0.664,-22.852,-52.337
4125001,PR,SÃO JOÃO DO IVAÍ,0.693,-23.98,-51.818
4125100,PR,SÃO JOÃO DO TRIUNFO,0.629,-25.683,-50.297
4125555,PR,SÃO MANOEL DO PARANÁ,0.725,-23.403,-52.644
4125605,PR,SÃO MATEUS DO SUL,0.719,-25.874,-50.383
4125704,PR,SÃO MIGUEL DO IGUAÇU,0.704,-25.348,-54.238
4125753,PR,SÃO PEDRO DO IGUAÇU,0.683,-24.936,-53.855
4125803,PR,SÃO PEDRO DO IVAÍ,0.717,-23.865,-51.856
4125902,PR,SÃO PEDRO DO PARANÁ,0.704,-22.824,-53.22
4126009,PR,SÃO SEBASTIÃO DA AMOREIRA,0.715,-23.465,-50.761
4126108,PR,SÃO TOMÉ,0.725,-23.538,-52.591
4126678,PR,TAMARANA,0.621,-23.723,-51.097
4126702,PR,TAMBOARA,0.731,-23.2,-52.469
4126801,PR,TAPEJARA,0.703,-23.733,-52.873
4126900,PR,TAPIRA,0.697,-23.323,-53.068
4127007,PR,TEIXEIRA SOARES,0.671,-25.368,-50.461
4127106,PR,TELÊMACO BORBA,0.734,-24.324,-50.616
4127205,PR,TERRA BOA,0.728,-23.768,-52.444
4127304,PR,TERRA RICA,0.71,-22.709,-52.617
4127403,PR,TERRA ROXA,0.714,-24.157,-54.097
4127502,PR,TIBAGI,0.664,-24.509,-50.414
4127601,PR,TIJUCAS DO SUL,0.636,-25.928,-49.199
4127700,PR,TOLEDO,0.768,-24.714,-53.743
4127809,PR,TOMAZINA,0.699,-23.778,-49.95
4127858,PR,TRÊS BARRAS DO PARANÁ,0.681,-25.419,-53.181
4127882,PR,TUNAS DO PARANÁ,0.611,-24.974,-49.086
4127908,PR,TUNEIRAS DO OESTE,0.695,-23.871,-52.876
4127957,PR,TUPÃSSI,0.73,-24.588,-53.512
4127965,PR,TURVO,0.672,-25.043,-51.53
4128005,PR,UBIRATÃ,0.739,-24.545,-52.988
4128104,PR,UMUARAMA,0.761,-23.766,-53.325
4128302,PR,UNIFLOR,0.72,-23.087,-52.157
4128203,PR,UNIÃO DA VITÓRIA,0.74,-26.23,-51.086
4128401,PR,URAÍ,0.721,-23.198,-50.796
4128534,PR,VENTANIA,0.65,-24.246,-50.243
4128559,PR,VERA CRUZ DO OESTE,0.699,-25.058,-53.877
4128609,PR,VERÊ,0.72,-25.881,-52.908
4128658,PR,VIRMOND,0.722,-25.381,-52.199
4128708,PR,VITORINO,0.702,-26.277,-52.784
4128500,PR,WENCESLAU BRAZ,0.687,-23.874,-49.803
4128807,PR,XAMBRÊ,0.706,-23.736,-53.49
4101150,PR,ÂNGULO,0.721,-23.195,-51.915
3300100,RJ,ANGRA DOS REIS,0.724,-23.007,-44.318
3300159,RJ,APERIBÉ,0.692,-21.621,-42.103
3300209,RJ,ARARUAMA,0.718,-22.873,-42.343
3300225,RJ,AREAL,0.684,-22.231,-43.106
3300233,RJ,ARMAÇÃO DOS BÚZIOS,0.728,-22.747,-41.882
3300258,RJ,ARRAIAL DO CABO,0.733,-22.966,-42.028
3300308,RJ,BARRA DO PIRAÍ,0.733,-22.47,-43.826
3300407,RJ,BARRA MANSA,0.729,-22.544,-44.171
3300456,RJ,BELFORD ROXO,0.684,-22.764,-43.399
3300506,RJ,BOM JARDIM,0.66,-22.152,-42.419
3300605,RJ,BOM JESUS DO ITABAPOANA,0.732,-21.134,-41.68
3300704,RJ,CABO FRIO,0.735,-22.879,-42.019
3300803,RJ,CACHOEIRAS DE MACACU,0.7,-22.463,-42.653
3300902,RJ,CAMBUCI,0.691,-21.575,-41.911
3301009,RJ,CAMPOS DOS GOYTACAZES,0.716,-21.754,-41.324
3301108,RJ,CANTAGALO,0.709,-21.981,-42.368
3300936,RJ,CARAPEBUS,0.713,-22.187,-41.661
3301157,RJ,CARDOSO MOREIRA,0.648,-21.488,-41.616
3301207,RJ,CARMO,0.696,-21.934,-42.609
3301306,RJ,CASIMIRO DE ABREU,0.726,-22.481,-42.204
3300951,RJ,COMENDADOR LEVY GASPARIAN,0.685,-22.029,-43.205
3301405,RJ,CONCEIÇÃO DE MACABU,0.712,-22.085,-41.868
3301504,RJ,CORDEIRO,0.729,-22.029,-42.361
3301603,RJ,DUAS BARRAS,0.659,-22.051,-42.522
3301702,RJ,DUQUE DE CAXIAS,0.711,-22.786,-43.312
3301801,RJ,ENGENHEIRO PAULO DE FRONTIN,0.722,-22.55,-43.678
3301850,RJ,GUAPIMIRIM,0.698,-22.537,-42.982
3301876,RJ,IGUABA GRANDE,0.761,-22.839,-42.229
3301900,RJ,ITABORAÍ,0.693,-22.744,-42.859
3302007,RJ,ITAGUAÍ,0.715,-22.852,-43.775
3302056,RJ,ITALVA,0.688,-21.421,-41.691
3302106,RJ,ITAOCARA,0.713,-21.679,-42.082
3302205,RJ,ITAPERUNA,0.73,-21.205,-41.888
3302254,RJ,ITATIAIA,0.737,-22.496,-44.563
3302270,RJ,JAPERI,0.659,-22.643,-43.653
3302304,RJ,LAJE DO MURIAÉ,0.668,-21.206,-42.123
3302403,RJ,MACAÉ,0.764,-22.371,-41.787
3302452,RJ,MACUCO,0.703,-21.984,-42.253
3302502,RJ,MAGÉ,0.709,-22.653,-43.041
3302601,RJ,MANGARATIBA,0.753,-22.96,-44.041
3302700,RJ,MARICÁ,0.765,-22.919,-42.819
3302809,RJ,MENDES,0.736,-22.527,-43.733
3302908,RJ,MIGUEL PEREIRA,0.745,-22.454,-43.469
3303005,RJ,MIRACEMA,0.713,-21.412,-42.197
3303104,RJ,NATIVIDADE,0.73,-21.042,-41.973
3303203,RJ,NILÓPOLIS,0.753,-22.808,-43.414
3303302,RJ,NITERÓI,0.837,-22.883,-43.104
3303401,RJ,NOVA FRIBURGO,0.745,-22.282,-42.531
3303500,RJ,NOVA IGUAÇU,0.713,-22.759,-43.451
3303609,RJ,PARACAMBI,0.72,-22.611,-43.709
3303807,RJ,PARATY,0.693,-23.218,-44.713
3303708,RJ,PARAÍBA DO SUL,0.702,-22.162,-43.293
3303856,RJ,PATY DO ALFERES,0.671,-22.429,-43.419
3303906,RJ,PETRÓPOLIS,0.745,-22.505,-43.179
3303955,RJ,PINHEIRAL,0.715,-22.513,-44.001
3304003,RJ,PIRAÍ,0.708,-22.629,-43.898
3304102,RJ,PORCIÚNCULA,0.697,-20.963,-42.041
3304110,RJ,PORTO REAL,0.713,-22.42,-44.29
3304128,RJ,QUATIS,0.69,-22.407,-44.258
3304144,RJ,QUEIMADOS,0.68,-22.716,-43.555
3304151,RJ,QUISSAMÃ,0.704,-22.107,-41.472
3304201,RJ,RESENDE,0.768,-22.469,-44.447
3304300,RJ,RIO BONITO,0.71,-22.708,-42.626
3304409,RJ,RIO CLARO,0.683,-22.723,-44.136
3304508,RJ,RIO DAS FLORES,0.68,-22.168,-43.586
3304524,RJ,RIO DAS OSTRAS,0.773,-22.527,-41.945
3304557,RJ,RIO DE JANEIRO,0.799,-22.903,-43.208
3304607,RJ,SANTA MARIA MADALENA,0.668,-21.955,-42.008
3304706,RJ,SANTO ANTÔNIO DE PÁDUA,0.718,-21.539,-42.18
3305406,RJ,SAPUCAIA,0.675,-21.995,-42.914
3305505,RJ,SAQUAREMA,0.709,-22.92,-42.51
3305554,RJ,SEROPÉDICA,0.713,-22.744,-43.708
3305604,RJ,SILVA JARDIM,0.654,-22.651,-42.392
3305703,RJ,SUMIDOURO,0.611,-22.05,-42.675
3304805,RJ,SÃO FIDÉLIS,0.691,-21.646,-41.747
3304755,RJ,SÃO FRANCISCO DE ITABAPOANA,0.639,-21.47,-41.119
3304904,RJ,SÃO GONÇALO,0.739,-22.827,-43.054
3305133,RJ,SÃO JOSÉ DE UBÁ,0.652,-21.358,-41.943
3305158,RJ,SÃO JOSÉ DO VALE DO RIO PRETO,0.66,-22.151,-42.924
3305000,RJ,SÃO JOÃO DA BARRA,0.671,-21.64,-41.051
3305109,RJ,SÃO JOÃO DE MERITI,0.719,-22.804,-43.372
3305208,RJ,SÃO PEDRO DA ALDEIA,0.712,-22.839,-42.103
3305307,RJ,SÃO SEBASTIÃO DO ALTO,0.646,-21.957,-42.135
3305752,RJ,TANGUÁ,0.654,-22.73,-42.714
3305802,RJ,TERESÓPOLIS,0.73,-22.412,-42.966
3305901,RJ,TRAJANO DE MORAES,0.667,-22.063,-42.066
3306008,RJ,TRÊS RIOS,0.725,-22.117,-43.209
3306107,RJ,VALENÇA,0.738,-22.246,-43.7
3306156,RJ,VARRE-SAI,0.659,-20.931,-41.869
3306206,RJ,VASSOURAS,0.714,-22.404,-43.663
3306305,RJ,VOLTA REDONDA,0.771,-22.523,-44.104
2400109,RN,ACARI,0.679,-6.436,-36.639
2400307,RN,AFONSO BEZERRA,0.585,-5.498,-36.506
2400505,RN,ALEXANDRIA,0.606,-6.413,-38.016
2400604,RN,ALMINO AFONSO,0.624,-6.152,-37.766
2400703,RN,ALTO DO RODRIGUES,0.672,-5.288,-36.762
2400802,RN,ANGICOS,0.624,-5.666,-36.601
2400901,RN,ANTÔNIO MARTINS,0.578,-6.213,-37.906
2401008,RN,APODI,0.639,-5.664,-37.799
2401107,RN,AREIA BRANCA,0.682,-4.956,-37.137
2401206,RN,ARÊS,0.606,-6.194,-35.16
2401305,RN,AUGUSTO SEVERO,0.621,-5.864,-37.31
2400208,RN,AÇU,0.661,-5.577,-36.909
2401453,RN,BARAÚNA,0.574,-5.08,-37.617
2401503,RN,BARCELONA,0.566,-5.951,-35.926
2401404,RN,BAÍA FORMOSA,0.609,-6.369,-35.008
2401602,RN,BENTO FERNANDES,0.582,-5.694,-35.82
2401651,RN,BODÓ,0.629,-5.988,-36.413
2401701,RN,BOM JESUS,0.584,-5.984,-35.581
2401800,RN,BREJINHO,0.592,-6.191,-35.357
2402006,RN,CAICÓ,0.71,-6.458,-37.098
2401859,RN,CAIÇARA DO NORTE,0.574,-5.078,-36.068
2401909,RN,CAIÇARA DO RIO DO VENTO,0.587,-5.76,-35.998
2402105,RN,CAMPO REDONDO,0.626,-6.243,-36.183
2402204,RN,CANGUARETAMA,0.579,-6.38,-35.129
2402303,RN,CARAÚBAS,0.638,-5.793,-37.557
2402501,RN,CARNAUBAIS,0.589,-5.341,-36.833
2402402,RN,CARNAÚBA DOS DANTAS,0.659,-6.556,-36.595
2402600,RN,CEARÁ-MIRIM,0.616,-5.634,-35.426
2402709,RN,CERRO CORÁ,0.607,-6.046,-36.346
2402808,RN,CORONEL EZEQUIEL,0.587,-6.383,-36.215
2402907,RN,CORONEL JOÃO PESSOA,0.578,-6.26,-38.444
2403004,RN,CRUZETA,0.654,-6.412,-36.79
2403103,RN,CURRAIS NOVOS,0.691,-6.261,-36.515
2403202,RN,DOUTOR SEVERIANO,0.621,-6.094,-38.375
2403301,RN,ENCANTO,0.629,-6.111,-38.306
2403400,RN,EQUADOR,0.623,-6.945,-36.718
2403509,RN,ESPÍRITO SANTO,0.558,-6.332,-35.309
2403608,RN,EXTREMOZ,0.66,-5.706,-35.307
2403707,RN,FELIPE GUERRA,0.636,-5.603,-37.689
2403756,RN,FERNANDO PEDROZA,0.597,-5.697,-36.531
2403806,RN,FLORÂNIA,0.642,-6.127,-36.818
2403905,RN,FRANCISCO DANTAS,0.606,-6.078,-38.119
2404002,RN,FRUTUOSO GOMES,0.597,-6.158,-37.84
2404101,RN,GALINHOS,0.564,-5.091,-36.275
2404200,RN,GOIANINHA,0.638,-6.267,-35.21
2404309,RN,GOVERNADOR DIX-SEPT ROSADO,0.592,-5.459,-37.521
2404408,RN,GROSSOS,0.664,-4.98,-37.155
2404507,RN,GUAMARÉ,0.626,-5.108,-36.32
2404606,RN,IELMO MARINHO,0.55,-5.824,-35.553
2404705,RN,IPANGUAÇU,0.603,-5.498,-36.855
2404804,RN,IPUEIRA,0.679,-6.814,-37.199
2404853,RN,ITAJÁ,0.624,-5.644,-36.871
2404903,RN,ITAÚ,0.614,-5.84,-37.993
2405108,RN,JANDAÍRA,0.569,-5.356,-36.128
2405207,RN,JANDUÍS,0.615,-6.016,-37.409
2405306,RN,JANUÁRIO CICCO,0.574,-6.158,-35.601
2405405,RN,JAPI,0.569,-6.465,-35.947
2405504,RN,JARDIM DE ANGICOS,0.565,-5.654,-35.969
2405603,RN,JARDIM DE PIRANHAS,0.603,-6.379,-37.352
2405702,RN,JARDIM DO SERIDÓ,0.663,-6.584,-36.774
2405009,RN,JAÇANÃ,0.604,-6.426,-36.205
2406007,RN,JOSÉ DA PENHA,0.608,-6.317,-38.281
2405801,RN,JOÃO CÂMARA,0.595,-5.538,-35.82
2405900,RN,JOÃO DIAS,0.53,-6.274,-37.796
2406106,RN,JUCURUTU,0.601,-6.034,-37.02
2406155,RN,JUNDIÁ,0.595,-6.271,-35.345
2406205,RN,LAGOA D'ANTA,0.601,-6.391,-35.598
2406304,RN,LAGOA DE PEDRAS,0.553,-6.149,-35.438
2406403,RN,LAGOA DE VELHOS,0.589,-6.004,-35.872
2406502,RN,LAGOA NOVA,0.585,-6.096,-36.469
2406601,RN,LAGOA SALGADA,0.582,-6.134,-35.494
2406700,RN,LAJES,0.624,-5.7,-36.245
2406809,RN,LAJES PINTADAS,0.625,-6.15,-36.117
2406908,RN,LUCRÉCIA,0.646,-6.12,-37.816
2407005,RN,LUÍS GOMES,0.608,-6.414,-38.389
2407203,RN,MACAU,0.665,-5.115,-36.634
2407104,RN,MACAÍBA,0.64,-5.858,-35.354
2407252,RN,MAJOR SALES,0.617,-6.406,-38.324
2407302,RN,MARCELINO VIEIRA,0.609,-6.294,-38.167
2407401,RN,MARTINS,0.622,-6.088,-37.911
2407500,RN,MAXARANGUAPE,0.608,-5.516,-35.262
2407609,RN,MESSIAS TARGINO,0.644,-6.079,-37.514
2407708,RN,MONTANHAS,0.557,-6.486,-35.288
2407807,RN,MONTE ALEGRE,0.609,-6.068,-35.332
2407906,RN,MONTE DAS GAMELEIRAS,0.598,-6.441,-35.783
2408003,RN,MOSSORÓ,0.72,-5.188,-37.344
2408102,RN,NATAL,0.763,-5.795,-35.209
2408300,RN,NOVA CRUZ,0.629,-6.478,-35.434
